strain	Accession	source	country	division	location	date	original_annotated_subtype	original_annotated_genotype	clade_membership
HCV/1A_10069_7B17/KT734573/USA/2009	KT734573	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B18/KT734574/USA/2009	KT734574	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B19/KT734575/USA/2009	KT734575	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B2/KT734576/USA/2009	KT734576	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B20/KT734577/USA/2009	KT734577	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B4/KT734578/USA/2009	KT734578	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B5/KT734579/USA/2009	KT734579	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B6/KT734580/USA/2009	KT734580	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B8/KT734581/USA/2009	KT734581	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7B9/KT734582/USA/2009	KT734582	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7T3/KT734583/USA/2009	KT734583	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7T4/KT734584/USA/2009	KT734584	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7T5/KT734585/USA/2009	KT734585	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7T6/KT734586/USA/2009	KT734586	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069_7T7/KT734587/USA/2009	KT734587	ncbi	USA	?	?	2009-11-25	1a	1	1
HCV/1A_10069JULY23_A3/KT734588/USA/2009	KT734588	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_A4/KT734589/USA/2009	KT734589	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_A5/KT734590/USA/2009	KT734590	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_A6/KT734591/USA/2009	KT734591	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_B5/KT734592/USA/2009	KT734592	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_B6/KT734593/USA/2009	KT734593	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_C2/KT734594/USA/2009	KT734594	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_C4/KT734595/USA/2009	KT734595	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_C6/KT734596/USA/2009	KT734596	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_G14/KT734597/USA/2009	KT734597	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_T3/KT734598/USA/2009	KT734598	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/1A_10069JULY23_T6/KT734599/USA/2009	KT734599	ncbi	USA	?	?	2009-07-23	1a	1	1
HCV/A/KM587614/USA/2012	KM587614	ncbi	USA	?	?	2012-07-06	?	?	1
HCV/B/KM587615/USA/2012	KM587615	ncbi	USA	?	?	2012-07-06	?	?	1
HCV/STAAL-9/KM277576/BELGIUM/2007	KM277576	ncbi	Belgium	?	?	2007-01-01	?	?	1
HCV/STAAL-15/KM277577/BELGIUM/2007	KM277577	ncbi	Belgium	?	?	2007-01-01	?	?	1
HCV/STAAL-17/KM277578/BELGIUM/2007	KM277578	ncbi	Belgium	?	?	2007-01-01	?	?	1
HCV/STAAL-19/KM277579/BELGIUM/2007	KM277579	ncbi	Belgium	?	?	2007-01-01	?	?	1
HCV/STAAL-21/KM277580/BELGIUM/2007	KM277580	ncbi	Belgium	?	?	2007-01-01	?	?	1
HCV/STAAL-23/KM277581/BELGIUM/2007	KM277581	ncbi	Belgium	?	?	2007-01-01	?	?	1
HCV/1B_PT1-98_R/AB828699/JAPAN/1998	AB828699	ncbi	Japan	?	?	1998-04-28	1b	1	1
HCV/1B_PT1-98_Q1/AB828700/JAPAN/1998	AB828700	ncbi	Japan	?	?	1998-04-28	1b	1	1
HCV/1B_PT1-98_Q2/AB828701/JAPAN/1998	AB828701	ncbi	Japan	?	?	1998-04-28	1b	1	1
HCV/1B_PT1-05_R/AB828702/JAPAN/2005	AB828702	ncbi	Japan	?	?	2005-08-22	1b	1	1
HCV/1B_PT1-05_Q1/AB828703/JAPAN/2005	AB828703	ncbi	Japan	?	?	2005-08-22	1b	1	1
HCV/1B_PT1-05_Q2/AB828704/JAPAN/2005	AB828704	ncbi	Japan	?	?	2005-08-22	1b	1	1
HCV/1C_ZS17/KC844047/CHINA/2009	KC844047	ncbi	China	?	?	2009-XX-XX	1c	1	1
HCV/1A_ZS30/KC844049/CHINA/2009	KC844049	ncbi	China	?	?	2009-XX-XX	1a	1	1
HCV/1B_GZ52540/KC844051/CHINA/2002	KC844051	ncbi	China	?	?	2002-XX-XX	1b	1	1
HCV/1B_GZ51969/KC844052/CHINA/2002	KC844052	ncbi	China	?	?	2002-XX-XX	1b	1	1
HCV/H010/KC439481/USA/2003	KC439481	ncbi	USA	?	?	2003-10-13	?	?	1
HCV/H014/KC439482/USA/2003	KC439482	ncbi	USA	?	?	2003-01-30	?	?	1
HCV/H024/KC439484/USA/2004	KC439484	ncbi	USA	?	?	2004-04-04	?	?	1
HCV/H028/KC439485/USA/2004	KC439485	ncbi	USA	?	?	2004-09-29	?	?	1
HCV/H037/KC439486/USA/2005	KC439486	ncbi	USA	?	?	2005-04-26	?	?	1
HCV/SLU029/KC439487/USA/2003	KC439487	ncbi	USA	?	?	2003-12-03	?	?	1
HCV/SLU039/KC439488/USA/2002	KC439488	ncbi	USA	?	?	2002-10-12	?	?	1
HCV/SLU062/KC439489/USA/2005	KC439489	ncbi	USA	?	?	2005-02-07	?	?	1
HCV/SLU072/KC439490/USA/2005	KC439490	ncbi	USA	?	?	2005-04-25	?	?	1
HCV/SLU081/KC439491/USA/2005	KC439491	ncbi	USA	?	?	2005-08-16	?	?	1
HCV/SLU085/KC439492/USA/2005	KC439492	ncbi	USA	?	?	2005-09-09	?	?	1
HCV/SLU100/KC439493/USA/2006	KC439493	ncbi	USA	?	?	2006-03-27	?	?	1
HCV/SLU107/KC439496/USA/2006	KC439496	ncbi	USA	?	?	2006-08-02	?	?	1
HCV/UMI013/KC439499/USA/2002	KC439499	ncbi	USA	?	?	2002-04-16	?	?	1
HCV/UMI055/KC439500/USA/2003	KC439500	ncbi	USA	?	?	2003-09-15	?	?	1
HCV/UMI063/KC439501/USA/2003	KC439501	ncbi	USA	?	?	2003-11-19	?	?	1
HCV/VAL016/KC439502/USA/2005	KC439502	ncbi	USA	?	?	2005-10-17	?	?	1
HCV/1909/KC439503/USA/1997	KC439503	ncbi	USA	?	?	1997-01-17	?	?	1
HCV/2042/KC439504/USA/1997	KC439504	ncbi	USA	?	?	1997-03-10	?	?	1
HCV/2054/KC439505/USA/1997	KC439505	ncbi	USA	?	?	1997-03-25	?	?	1
HCV/2071/KC439506/USA/1997	KC439506	ncbi	USA	?	?	1997-03-31	?	?	1
HCV/215/KC439507/USA/1995	KC439507	ncbi	USA	?	?	1995-04-20	?	?	1
HCV/23/KC439508/USA/1995	KC439508	ncbi	USA	?	?	1995-03-24	?	?	1
HCV/2468/KC439509/USA/1997	KC439509	ncbi	USA	?	?	1997-08-05	?	?	1
HCV/2936/KC439510/USA/1997	KC439510	ncbi	USA	?	?	1997-11-02	?	?	1
HCV/3040/KC439511/USA/1997	KC439511	ncbi	USA	?	?	1997-11-26	?	?	1
HCV/3374/KC439512/USA/1998	KC439512	ncbi	USA	?	?	1998-03-03	?	?	1
HCV/3642/KC439513/USA/1998	KC439513	ncbi	USA	?	?	1998-06-17	?	?	1
HCV/3951/KC439514/USA/1999	KC439514	ncbi	USA	?	?	1999-03-04	?	?	1
HCV/486/KC439515/USA/1995	KC439515	ncbi	USA	?	?	1995-08-07	?	?	1
HCV/5226/KC439516/USA/2002	KC439516	ncbi	USA	?	?	2002-02-28	?	?	1
HCV/5246/KC439517/USA/2002	KC439517	ncbi	USA	?	?	2002-03-12	?	?	1
HCV/5438/KC439518/USA/2002	KC439518	ncbi	USA	?	?	2002-06-20	?	?	1
HCV/5665/KC439519/USA/2002	KC439519	ncbi	USA	?	?	2002-09-30	?	?	1
HCV/6415/KC439520/USA/2009	KC439520	ncbi	USA	?	?	2009-02-25	?	?	1
HCV/6419/KC439521/USA/2009	KC439521	ncbi	USA	?	?	2009-03-03	?	?	1
HCV/6423/KC439522/USA/2009	KC439522	ncbi	USA	?	?	2009-03-25	?	?	1
HCV/6424/KC439523/USA/2009	KC439523	ncbi	USA	?	?	2009-04-10	?	?	1
HCV/6429/KC439524/USA/2009	KC439524	ncbi	USA	?	?	2009-04-22	?	?	1
HCV/6439/KC439525/USA/2009	KC439525	ncbi	USA	?	?	2009-06-07	?	?	1
HCV/6448/KC439526/USA/2009	KC439526	ncbi	USA	?	?	2009-09-01	?	?	1
HCV/83/KC439527/USA/1995	KC439527	ncbi	USA	?	?	1995-04-02	?	?	1
HCV/M003_A_NFLC8/JQ061787/USA/2006	JQ061787	ncbi	USA	?	?	2006-11-22	?	?	1
HCV/1A_V2502/JX463525/USA/2001	JX463525	ncbi	USA	?	?	2001-09-12	1a	1	1
HCV/1A_V2503/JX463526/USA/2002	JX463526	ncbi	USA	?	?	2002-08-13	1a	1	1
HCV/1A_V2504/JX463527/USA/2002	JX463527	ncbi	USA	?	?	2002-08-20	1a	1	1
HCV/1A_V2505/JX463528/USA/2002	JX463528	ncbi	USA	?	?	2002-12-16	1a	1	1
HCV/1A_V2506/JX463529/USA/2002	JX463529	ncbi	USA	?	?	2002-05-01	1a	1	1
HCV/1A_V2507/JX463530/USA/2003	JX463530	ncbi	USA	?	?	2003-02-05	1a	1	1
HCV/1A_V2508/JX463531/USA/2004	JX463531	ncbi	USA	?	?	2004-01-21	1a	1	1
HCV/1A_V2510/JX463533/USA/2004	JX463533	ncbi	USA	?	?	2004-02-09	1a	1	1
HCV/1A_V2511/JX463534/USA/2002	JX463534	ncbi	USA	?	?	2002-11-13	1a	1	1
HCV/1A_V2512/JX463535/USA/2002	JX463535	ncbi	USA	?	?	2002-01-23	1a	1	1
HCV/1A_V2513/JX463536/USA/2003	JX463536	ncbi	USA	?	?	2003-06-11	1a	1	1
HCV/1A_V2514/JX463537/USA/2003	JX463537	ncbi	USA	?	?	2003-07-16	1a	1	1
HCV/1A_V3179/JX463538/USA/2002	JX463538	ncbi	USA	?	?	2002-07-23	1a	1	1
HCV/1A_V3180/JX463539/USA/2002	JX463539	ncbi	USA	?	?	2002-11-06	1a	1	1
HCV/1A_V3181/JX463540/USA/2002	JX463540	ncbi	USA	?	?	2002-03-04	1a	1	1
HCV/1A_V3182/JX463541/USA/2002	JX463541	ncbi	USA	?	?	2002-06-05	1a	1	1
HCV/1A_V3183/JX463542/USA/2003	JX463542	ncbi	USA	?	?	2003-02-12	1a	1	1
HCV/1A_V3184/JX463543/USA/2003	JX463543	ncbi	USA	?	?	2003-04-15	1a	1	1
HCV/1A_V3185/JX463544/USA/2003	JX463544	ncbi	USA	?	?	2003-06-16	1a	1	1
HCV/1A_V3186/JX463545/USA/2004	JX463545	ncbi	USA	?	?	2004-06-10	1a	1	1
HCV/1A_V3187/JX463546/USA/2002	JX463546	ncbi	USA	?	?	2002-09-18	1a	1	1
HCV/1A_V3188/JX463547/USA/2003	JX463547	ncbi	USA	?	?	2003-11-20	1a	1	1
HCV/1A_V3189/JX463548/USA/2003	JX463548	ncbi	USA	?	?	2003-12-02	1a	1	1
HCV/1A_V3190/JX463549/USA/2003	JX463549	ncbi	USA	?	?	2003-12-11	1a	1	1
HCV/1A_V3191/JX463550/USA/2004	JX463550	ncbi	USA	?	?	2004-01-07	1a	1	1
HCV/1A_V3326/JX463551/USA/2003	JX463551	ncbi	USA	?	?	2003-08-06	1a	1	1
HCV/1A_V3327/JX463552/USA/2003	JX463552	ncbi	USA	?	?	2003-10-08	1a	1	1
HCV/1A_V3352/JX463553/USA/2003	JX463553	ncbi	USA	?	?	2003-11-21	1a	1	1
HCV/1A_V3353/JX463554/USA/2003	JX463554	ncbi	USA	?	?	2003-01-27	1a	1	1
HCV/1A_V2515/JX463555/USA/2001	JX463555	ncbi	USA	?	?	2001-10-17	1a	1	1
HCV/1A_V2516/JX463556/USA/2001	JX463556	ncbi	USA	?	?	2001-10-05	1a	1	1
HCV/1A_V2518/JX463557/USA/2002	JX463557	ncbi	USA	?	?	2002-11-14	1a	1	1
HCV/1A_V2519/JX463558/USA/2003	JX463558	ncbi	USA	?	?	2003-01-21	1a	1	1
HCV/1A_V2520/JX463559/USA/2002	JX463559	ncbi	USA	?	?	2002-03-12	1a	1	1
HCV/1A_V2521/JX463560/USA/2002	JX463560	ncbi	USA	?	?	2002-06-05	1a	1	1
HCV/1A_V2522/JX463561/USA/2003	JX463561	ncbi	USA	?	?	2003-01-10	1a	1	1
HCV/1A_V2523/JX463562/USA/2003	JX463562	ncbi	USA	?	?	2003-01-15	1a	1	1
HCV/1A_V2524/JX463563/USA/2003	JX463563	ncbi	USA	?	?	2003-01-15	1a	1	1
HCV/1A_V2525/JX463564/USA/2003	JX463564	ncbi	USA	?	?	2003-04-11	1a	1	1
HCV/1A_V2526/JX463565/USA/2003	JX463565	ncbi	USA	?	?	2003-04-09	1a	1	1
HCV/1A_V2527/JX463566/USA/2003	JX463566	ncbi	USA	?	?	2003-06-02	1a	1	1
HCV/1A_V2528/JX463567/USA/2003	JX463567	ncbi	USA	?	?	2003-08-20	1a	1	1
HCV/1A_V2529/JX463568/USA/2003	JX463568	ncbi	USA	?	?	2003-08-13	1a	1	1
HCV/1A_V3201/JX463569/USA/2001	JX463569	ncbi	USA	?	?	2001-10-17	1a	1	1
HCV/1A_V3202/JX463570/USA/2003	JX463570	ncbi	USA	?	?	2003-01-13	1a	1	1
HCV/1A_V3203/JX463571/USA/2002	JX463571	ncbi	USA	?	?	2002-04-17	1a	1	1
HCV/1A_V3204/JX463572/USA/2003	JX463572	ncbi	USA	?	?	2003-01-22	1a	1	1
HCV/1A_V3205/JX463573/USA/2003	JX463573	ncbi	USA	?	?	2003-07-22	1a	1	1
HCV/1A_V3206/JX463574/USA/2003	JX463574	ncbi	USA	?	?	2003-08-19	1a	1	1
HCV/1A_V3207/JX463575/USA/2003	JX463575	ncbi	USA	?	?	2003-10-13	1a	1	1
HCV/1A_V3208/JX463576/USA/2003	JX463576	ncbi	USA	?	?	2003-10-29	1a	1	1
HCV/1A_V3210/JX463578/USA/2004	JX463578	ncbi	USA	?	?	2004-04-28	1a	1	1
HCV/1A_V3212/JX463580/USA/2004	JX463580	ncbi	USA	?	?	2004-10-06	1a	1	1
HCV/1A_V3213/JX463581/USA/2004	JX463581	ncbi	USA	?	?	2004-11-16	1a	1	1
HCV/1A_V3330/JX463582/USA/2003	JX463582	ncbi	USA	?	?	2003-04-23	1a	1	1
HCV/1A_V3331/JX463583/USA/2003	JX463583	ncbi	USA	?	?	2003-04-09	1a	1	1
HCV/1A_V3351/JX463584/USA/2003	JX463584	ncbi	USA	?	?	2003-12-08	1a	1	1
HCV/1A_V2530/JX463585/USA/2004	JX463585	ncbi	USA	?	?	2004-08-30	1a	1	1
HCV/1A_V2531/JX463586/USA/2005	JX463586	ncbi	USA	?	?	2005-06-27	1a	1	1
HCV/1A_V2532/JX463587/USA/2005	JX463587	ncbi	USA	?	?	2005-06-06	1a	1	1
HCV/1A_V2533/JX463588/USA/2005	JX463588	ncbi	USA	?	?	2005-12-06	1a	1	1
HCV/1A_V2536/JX463591/USA/2006	JX463591	ncbi	USA	?	?	2006-08-23	1a	1	1
HCV/1A_V2537/JX463592/USA/2007	JX463592	ncbi	USA	?	?	2007-01-29	1a	1	1
HCV/1A_V2538/JX463593/USA/2007	JX463593	ncbi	USA	?	?	2007-01-30	1a	1	1
HCV/1A_V2549/JX463595/USA/2007	JX463595	ncbi	USA	?	?	2007-01-29	1a	1	1
HCV/1A_V3192/JX463596/USA/2005	JX463596	ncbi	USA	?	?	2005-05-09	1a	1	1
HCV/1A_V3193/JX463597/USA/2005	JX463597	ncbi	USA	?	?	2005-08-29	1a	1	1
HCV/1A_V3196/JX463600/USA/2005	JX463600	ncbi	USA	?	?	2005-12-12	1a	1	1
HCV/1A_V3199/JX463603/USA/2006	JX463603	ncbi	USA	?	?	2006-07-19	1a	1	1
HCV/1A_V3328/JX463605/USA/2007	JX463605	ncbi	USA	?	?	2007-02-26	1a	1	1
HCV/1A_V3336/JX463607/USA/2005	JX463607	ncbi	USA	?	?	2005-01-12	1a	1	1
HCV/1A_V3346/JX463611/USA/2006	JX463611	ncbi	USA	?	?	2006-12-18	1a	1	1
HCV/1A_V2539/JX463613/USA/2004	JX463613	ncbi	USA	?	?	2004-10-19	1a	1	1
HCV/1A_V2540/JX463614/USA/2004	JX463614	ncbi	USA	?	?	2004-11-09	1a	1	1
HCV/1A_V2541/JX463615/USA/2005	JX463615	ncbi	USA	?	?	2005-05-11	1a	1	1
HCV/1A_V2543/JX463616/USA/2005	JX463616	ncbi	USA	?	?	2005-12-19	1a	1	1
HCV/1A_V2544/JX463617/USA/2006	JX463617	ncbi	USA	?	?	2006-01-03	1a	1	1
HCV/1A_V2545/JX463618/USA/2006	JX463618	ncbi	USA	?	?	2006-01-30	1a	1	1
HCV/1A_V2550/JX463621/USA/2007	JX463621	ncbi	USA	?	?	2007-02-01	1a	1	1
HCV/1A_V2552/JX463623/USA/2007	JX463623	ncbi	USA	?	?	2007-03-20	1a	1	1
HCV/1A_V3214/JX463624/USA/2004	JX463624	ncbi	USA	?	?	2004-11-03	1a	1	1
HCV/1A_V3215/JX463625/USA/2005	JX463625	ncbi	USA	?	?	2005-06-06	1a	1	1
HCV/1A_V3216/JX463626/USA/2005	JX463626	ncbi	USA	?	?	2005-07-25	1a	1	1
HCV/1A_V3217/JX463627/USA/2005	JX463627	ncbi	USA	?	?	2005-11-14	1a	1	1
HCV/1A_V3220/JX463629/USA/2006	JX463629	ncbi	USA	?	?	2006-05-08	1a	1	1
HCV/1A_V3332/JX463631/USA/2006	JX463631	ncbi	USA	?	?	2006-05-30	1a	1	1
HCV/1A_V3335/JX463634/USA/2006	JX463634	ncbi	USA	?	?	2006-08-04	1a	1	1
HCV/1A_V3340/JX463635/USA/2006	JX463635	ncbi	USA	?	?	2006-08-15	1a	1	1
HCV/1A_V3341/JX463636/USA/2006	JX463636	ncbi	USA	?	?	2006-08-29	1a	1	1
HCV/1A_V3348/JX463639/USA/2007	JX463639	ncbi	USA	?	?	2007-02-13	1a	1	1
HCV/1A_V3349/JX463640/USA/2007	JX463640	ncbi	USA	?	?	2007-02-16	1a	1	1
HCV/1A_V3350/JX463641/USA/2007	JX463641	ncbi	USA	?	?	2007-01-31	1a	1	1
HCV/1106/JX472005/USA/2003	JX472005	ncbi	USA	?	?	2003-XX-XX	?	?	1
HCV/1701/JX472006/USA/2003	JX472006	ncbi	USA	?	?	2003-XX-XX	?	?	1
HCV/1709/JX472007/USA/2003	JX472007	ncbi	USA	?	?	2003-XX-XX	?	?	1
HCV/4701/JX472008/USA/2003	JX472008	ncbi	USA	?	?	2003-XX-XX	?	?	1
HCV/LEX/JN120912/FRANCE/2003	JN120912	ncbi	France	?	?	2003-XX-XX	?	?	1
HCV/1B_BARCELONA_HCV1/HQ719473/UNKNOWN/2008	HQ719473	ncbi	?	?	?	2008-03-12	1b	1	1
HCV/1B_PR26/HQ912956/CHINA/2007	HQ912956	ncbi	China	?	?	2007-08-30	1b	1	1
HCV/1B_PR50/HQ912957/CHINA/2007	HQ912957	ncbi	China	?	?	2007-11-28	1b	1	1
HCV/1B_PR52/HQ912958/CHINA/2007	HQ912958	ncbi	China	?	?	2007-12-20	1b	1	1
HCV/1B_PR79/HQ912959/CHINA/2008	HQ912959	ncbi	China	?	?	2008-02-14	1b	1	1
HCV/1B_LB/HQ110091/USA/1996	HQ110091	ncbi	USA	?	?	1996-10-XX	1b	1	1
HCV/1B_H1/GU451218/CHINA/2003	GU451218	ncbi	China	?	?	2003-08-01	1b	1	1
HCV/1B_H3/GU451219/CHINA/2004	GU451219	ncbi	China	?	?	2004-07-28	1b	1	1
HCV/1B_H4/GU451220/CHINA/2008	GU451220	ncbi	China	?	?	2008-08-05	1b	1	1
HCV/1B_S1/GU451221/CHINA/2003	GU451221	ncbi	China	?	?	2003-08-01	1b	1	1
HCV/1B_S2/GU451222/CHINA/2003	GU451222	ncbi	China	?	?	2003-10-29	1b	1	1
HCV/1B_S3/GU451223/CHINA/2004	GU451223	ncbi	China	?	?	2004-07-28	1b	1	1
HCV/1B_S4/GU451224/CHINA/2008	GU451224	ncbi	China	?	?	2008-08-05	1b	1	1
1A_HCV-1A/US/BID-V15/2005	EU862829	ncbi	USA	 Massachusetts	?	2005-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V400/2006	EU862831	ncbi	USA	 Massachusetts	?	2006-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V27/2003	EU862832	ncbi	Germany	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V30/2004	EU862833	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V37/2004	EU862834	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/CH/BID-V244/2003	EU862836	ncbi	Switzerland	?	?	2003-XX-XX	1a	1	1
1B_HCV-1B/CH/BID-V304/2004	EU862837	ncbi	Switzerland	?	?	2004-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V165/1992	EU862838	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V175/1990	EU862839	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V40/2003	EU862840	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V48/2003	EU862841	ncbi	USA	 Tennessee	?	2003-XX-XX	1a	1	1
HCV/D127/FJ515073/TAIWAN/2004	FJ515073	ncbi	Taiwan	?	?	2004-XX-XX	?	?	1
HCV/D186/FJ515096/TAIWAN/2005	FJ515096	ncbi	Taiwan	?	?	2005-XX-XX	?	?	1
HCV/D252/FJ515105/TAIWAN/2005	FJ515105	ncbi	Taiwan	?	?	2005-XX-XX	?	?	1
1A_HCV-1A/US/BID-V2147/2002	GQ149768	ncbi	USA	 Massachusetts	?	2002-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V2148/1999	FJ478453	ncbi	USA	 Massachusetts	?	1999-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V1745/2008	FJ390394	ncbi	USA	?	?	2008-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1747/2008	FJ390395	ncbi	USA	?	?	2008-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V1748/2007	FJ390396	ncbi	USA	?	?	2007-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V1749/2008	FJ390397	ncbi	USA	?	?	2008-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V1750/2008	FJ390398	ncbi	USA	?	?	2008-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V1746/2008	FJ410172	ncbi	USA	?	?	2008-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V24/2003	EU862823	ncbi	Germany	?	?	2003-XX-XX	1a	1	1
1A_HCV-1A/DE/BID-V31/2004	EU862824	ncbi	Germany	?	?	2004-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V198/1989	EU862826	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V218/1993	EU862827	ncbi	USA	?	?	1993-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V509/2001	EU862835	ncbi	USA	?	?	2001-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V1706/2007	FJ181999	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1712/2007	FJ182000	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1716/2007	FJ182001	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1709/2007	FJ205867	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1714/2007	FJ205868	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1720/2006	FJ205869	ncbi	USA	?	?	2006-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V1704/2007	FJ024086	ncbi	USA	?	?	2007-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V1705/2007	FJ024087	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1707/2007	FJ024274	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1708/2007	FJ024275	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1710/2007	FJ024276	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V1711/2007	FJ024277	ncbi	USA	?	?	2007-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V1713/2007	FJ024278	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1B_HCV-1B/US/BID-V1715/2007	FJ024279	ncbi	USA	?	?	2007-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V1717/2007	FJ024280	ncbi	USA	?	?	2007-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V1718/2007	FJ024281	ncbi	USA	?	?	2007-XX-XX	1a	1	1
HCV/1B_WHU/EU857431/CHINA/2001	EU857431	ncbi	China	?	?	2001-05-10	1b	1	1
1B_HCV-1B/US/BID-V137/1991	EU255961	ncbi	USA	?	?	1991-XX-XX	1b	1	1
1B_HCV-1B/US/BID-V140/1991	EU255962	ncbi	USA	?	?	1991-XX-XX	1b	1	1
1A_HCV-1A/US/BID-V166/1992	EU255963	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V167/1992	EU255964	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V168/1990	EU255965	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V170/1997	EU255966	ncbi	USA	?	?	1997-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V171/1997	EU255967	ncbi	USA	?	?	1997-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V173/1989	EU255968	ncbi	USA	?	?	1989-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V174/1992	EU255969	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V176/1992	EU255970	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V178/1990	EU255971	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V180/1990	EU255973	ncbi	USA	?	?	1990-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V181/1992	EU255974	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V183/1994	EU255975	ncbi	USA	?	?	1994-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V184/1992	EU255976	ncbi	USA	?	?	1992-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V187/1991	EU255977	ncbi	USA	?	?	1991-XX-XX	1a	1	1
1A_HCV-1A/US/BID-V188/1991	EU255978	ncbi	USA	?	?	1991-XX-XX	1a	1	1
